Unnamed: 0,cell_type,sampleID,status
st583,9,VALIGA_yx5c6b2f2l,>60
st584,4,VALIGA_yx5c6b2f2l,>60
st585,1,VALIGA_yx5c6b2f2l,>60
st586,8,VALIGA_yx5c6b2f2l,>60
st587,8,VALIGA_yx5c6b2f2l,>60
st588,8,VALIGA_yx5c6b2f2l,>60
st589,0,VALIGA_q61z0f1h4m,30-60
st590,3,VALIGA_q61z0f1h4m,30-60
st591,5,VALIGA_q61z0f1h4m,30-60
st592,6,VALIGA_q61z0f1h4m,30-60
st593,4,VALIGA_q61z0f1h4m,30-60
st594,0,VALIGA_q61z0f1h4m,30-60
st595,5,VALIGA_pizo1zng1n,<30
st596,10,VALIGA_pizo1zng1n,<30
st597,5,VALIGA_pizo1zng1n,<30
st598,2,VALIGA_pizo1zng1n,<30
st599,0,VALIGA_pizo1zng1n,<30
st600,10,VALIGA_pizo1zng1n,<30
st601,11,VALIGA_pizo1zng1n,<30
st602,2,VALIGA_pizo1zng1n,<30
st603,2,VALIGA_pizo1zng1n,<30
st604,8,VALIGA_pizo1zng1n,<30
st605,1,VALIGA_pizo1zng1n,<30
st606,2,VALIGA_pizo1zng1n,<30
st607,3,VALIGA_m259anm6vh,>60
st608,5,VALIGA_m259anm6vh,>60
st609,3,VALIGA_m259anm6vh,>60
st610,10,VALIGA_m259anm6vh,>60
st611,6,VALIGA_m259anm6vh,>60
st612,4,VALIGA_m259anm6vh,>60
st613,4,VALIGA_m259anm6vh,>60
st614,0,VALIGA_m259anm6vh,>60
st615,9,VALIGA_m259anm6vh,>60
st616,6,VALIGA_m259anm6vh,>60
st617,7,VALIGA_m259anm6vh,>60
st618,5,VALIGA_odxcjrgn9t,30-60
st619,3,VALIGA_odxcjrgn9t,30-60
st620,0,VALIGA_odxcjrgn9t,30-60
st621,9,VALIGA_odxcjrgn9t,30-60
st622,7,VALIGA_odxcjrgn9t,30-60
st623,13,VALIGA_odxcjrgn9t,30-60
st624,4,VALIGA_odxcjrgn9t,30-60
st625,0,VALIGA_odxcjrgn9t,30-60
st626,7,VALIGA_odxcjrgn9t,30-60
st627,3,VALIGA_odxcjrgn9t,30-60
st628,6,VALIGA_odxcjrgn9t,30-60
st629,13,VALIGA_odxcjrgn9t,30-60
st630,5,VALIGA_odxcjrgn9t,30-60
st631,8,VALIGA_odxcjrgn9t,30-60
st632,6,VALIGA_odxcjrgn9t,30-60
st633,7,VALIGA_odxcjrgn9t,30-60
st634,3,VALIGA_i051myehpq,>60
st635,2,VALIGA_i051myehpq,>60
st636,8,VALIGA_i051myehpq,>60
st637,0,VALIGA_i051myehpq,>60
st638,8,VALIGA_i051myehpq,>60
st639,1,VALIGA_i051myehpq,>60
st640,1,VALIGA_i051myehpq,>60
st641,1,VALIGA_i051myehpq,>60
st642,6,VALIGA_i051myehpq,>60
st643,8,VALIGA_i051myehpq,>60
st644,1,VALIGA_i051myehpq,>60
st645,0,VALIGA_i051myehpq,>60
st646,13,VALIGA_i051myehpq,>60
st647,3,VALIGA_i051myehpq,>60
st648,5,VALIGA_i051myehpq,>60
st649,5,VALIGA_i051myehpq,>60
st650,13,VALIGA_i051myehpq,>60
st651,0,VALIGA_i051myehpq,>60
st652,3,VALIGA_i051myehpq,>60
st653,5,VALIGA_i051myehpq,>60
st654,5,VALIGA_i051myehpq,>60
st655,3,VALIGA_i051myehpq,>60
st656,1,VALIGA_i051myehpq,>60
st657,1,VALIGA_i051myehpq,>60
st658,8,VALIGA_i051myehpq,>60
st659,13,VALIGA_i051myehpq,>60
st660,8,VALIGA_i051myehpq,>60
st661,0,VALIGA_i051myehpq,>60
st662,9,VALIGA_i051myehpq,>60
st663,0,VALIGA_i051myehpq,>60
st664,0,VALIGA_i051myehpq,>60
st665,12,VALIGA_i051myehpq,>60
st666,1,VALIGA_i051myehpq,>60
st667,1,VALIGA_i051myehpq,>60
st668,5,VALIGA_i051myehpq,>60
st669,9,VALIGA_i051myehpq,>60
st670,0,VALIGA_i051myehpq,>60
st671,0,VALIGA_i051myehpq,>60
st672,3,VALIGA_i051myehpq,>60
st673,0,VALIGA_i051myehpq,>60
st674,1,VALIGA_i051myehpq,>60
st675,8,VALIGA_i051myehpq,>60
st676,0,VALIGA_i051myehpq,>60
st677,1,VALIGA_i051myehpq,>60
st678,0,VALIGA_i051myehpq,>60
st679,0,VALIGA_i051myehpq,>60
st680,9,VALIGA_i051myehpq,>60
st681,3,VALIGA_i051myehpq,>60
st682,1,VALIGA_i051myehpq,>60
st683,1,VALIGA_i051myehpq,>60
st684,13,VALIGA_i051myehpq,>60
st685,0,VALIGA_i051myehpq,>60
st686,9,VALIGA_i051myehpq,>60
st687,9,VALIGA_i051myehpq,>60
st688,0,VALIGA_i051myehpq,>60
st689,8,VALIGA_i051myehpq,>60
st690,12,VALIGA_i051myehpq,>60
st691,8,VALIGA_i051myehpq,>60
st692,1,VALIGA_i051myehpq,>60
st693,0,VALIGA_i051myehpq,>60
st694,3,VALIGA_i051myehpq,>60
st695,5,VALIGA_i051myehpq,>60
st696,5,VALIGA_i051myehpq,>60
st697,3,VALIGA_i051myehpq,>60
st698,12,VALIGA_i051myehpq,>60
st699,4,VALIGA_i051myehpq,>60
st700,5,VALIGA_i051myehpq,>60
st701,5,VALIGA_i051myehpq,>60
st702,5,VALIGA_i051myehpq,>60
st703,3,VALIGA_i051myehpq,>60
st704,1,VALIGA_i051myehpq,>60
st705,0,VALIGA_i051myehpq,>60
st706,8,VALIGA_i051myehpq,>60
st707,6,VALIGA_i051myehpq,>60
st708,1,VALIGA_i051myehpq,>60
st709,13,VALIGA_i051myehpq,>60
st710,1,VALIGA_i051myehpq,>60
st711,8,VALIGA_i051myehpq,>60
st712,0,VALIGA_i051myehpq,>60
st713,1,VALIGA_i051myehpq,>60
st714,8,VALIGA_i051myehpq,>60
st715,13,VALIGA_i051myehpq,>60
st716,9,VALIGA_i051myehpq,>60
st717,12,VALIGA_4go34sckl5,>60
st718,1,VALIGA_4go34sckl5,>60
st719,12,VALIGA_4go34sckl5,>60
st720,3,VALIGA_4go34sckl5,>60
st721,1,VALIGA_4go34sckl5,>60
st722,0,VALIGA_4go34sckl5,>60
st723,12,VALIGA_4go34sckl5,>60
st724,12,VALIGA_4go34sckl5,>60
st725,1,VALIGA_4go34sckl5,>60
st726,4,VALIGA_4go34sckl5,>60
st727,8,VALIGA_4go34sckl5,>60
st728,8,VALIGA_4go34sckl5,>60
st729,1,VALIGA_4go34sckl5,>60
st730,12,VALIGA_4go34sckl5,>60
st731,1,VALIGA_4go34sckl5,>60
st732,12,VALIGA_4go34sckl5,>60
st733,2,VALIGA_4go34sckl5,>60
st734,1,VALIGA_4go34sckl5,>60
st735,5,VALIGA_4go34sckl5,>60
st736,12,VALIGA_4go34sckl5,>60
st737,1,VALIGA_4go34sckl5,>60
st738,1,VALIGA_4go34sckl5,>60
st739,0,VALIGA_4go34sckl5,>60
st740,4,VALIGA_steyn3vpv5,>60
st741,1,VALIGA_steyn3vpv5,>60
st742,0,VALIGA_steyn3vpv5,>60
st743,4,VALIGA_steyn3vpv5,>60
st744,6,VALIGA_steyn3vpv5,>60
st745,9,VALIGA_steyn3vpv5,>60
st746,8,VALIGA_steyn3vpv5,>60
st747,1,VALIGA_steyn3vpv5,>60
st748,1,VALIGA_steyn3vpv5,>60
st749,12,VALIGA_steyn3vpv5,>60
st750,12,VALIGA_steyn3vpv5,>60
st751,1,VALIGA_steyn3vpv5,>60
st752,1,VALIGA_steyn3vpv5,>60
st753,12,VALIGA_steyn3vpv5,>60
st754,1,VALIGA_steyn3vpv5,>60
st755,12,VALIGA_steyn3vpv5,>60
st756,13,VALIGA_steyn3vpv5,>60
st757,8,VALIGA_steyn3vpv5,>60
st758,13,VALIGA_steyn3vpv5,>60
st759,4,VALIGA_steyn3vpv5,>60
st760,0,VALIGA_steyn3vpv5,>60
st761,0,VALIGA_steyn3vpv5,>60
st762,0,VALIGA_steyn3vpv5,>60
st763,13,VALIGA_steyn3vpv5,>60
st764,13,VALIGA_steyn3vpv5,>60
st765,4,VALIGA_steyn3vpv5,>60
st766,1,VALIGA_steyn3vpv5,>60
st767,1,VALIGA_steyn3vpv5,>60
st768,12,VALIGA_steyn3vpv5,>60
st769,12,VALIGA_steyn3vpv5,>60
st770,4,VALIGA_steyn3vpv5,>60
st771,1,VALIGA_steyn3vpv5,>60
st772,4,VALIGA_steyn3vpv5,>60
st773,1,VALIGA_steyn3vpv5,>60
st774,12,VALIGA_steyn3vpv5,>60
st775,1,VALIGA_steyn3vpv5,>60
st776,1,VALIGA_steyn3vpv5,>60
st777,12,VALIGA_steyn3vpv5,>60
st778,1,VALIGA_steyn3vpv5,>60
st779,12,VALIGA_steyn3vpv5,>60
st780,1,VALIGA_steyn3vpv5,>60
st781,13,VALIGA_steyn3vpv5,>60
st782,13,VALIGA_steyn3vpv5,>60
st783,0,VALIGA_steyn3vpv5,>60
st784,1,VALIGA_steyn3vpv5,>60
st785,1,VALIGA_steyn3vpv5,>60
st786,12,VALIGA_steyn3vpv5,>60
st787,12,VALIGA_steyn3vpv5,>60
st788,0,VALIGA_steyn3vpv5,>60
st789,1,VALIGA_steyn3vpv5,>60
st790,4,VALIGA_steyn3vpv5,>60
st791,1,VALIGA_steyn3vpv5,>60
st792,12,VALIGA_steyn3vpv5,>60
st793,1,VALIGA_steyn3vpv5,>60
st794,12,VALIGA_steyn3vpv5,>60
st795,1,VALIGA_steyn3vpv5,>60
st796,1,VALIGA_steyn3vpv5,>60
st797,4,VALIGA_steyn3vpv5,>60
st798,12,VALIGA_steyn3vpv5,>60
st799,4,VALIGA_steyn3vpv5,>60
st800,0,VALIGA_e9htlny98j,>60
st801,1,VALIGA_e9htlny98j,>60
st802,1,VALIGA_e9htlny98j,>60
st803,12,VALIGA_e9htlny98j,>60
st804,6,VALIGA_e9htlny98j,>60
st805,4,VALIGA_e9htlny98j,>60
st806,13,VALIGA_e9htlny98j,>60
st807,1,VALIGA_e9htlny98j,>60
st808,3,VALIGA_e9htlny98j,>60
st809,4,VALIGA_e9htlny98j,>60
st810,3,VALIGA_e9htlny98j,>60
st811,7,VALIGA_e9htlny98j,>60
st812,8,VALIGA_e9htlny98j,>60
st813,12,VALIGA_e9htlny98j,>60
st814,3,VALIGA_e9htlny98j,>60
st815,0,VALIGA_e9htlny98j,>60
st816,0,VALIGA_e9htlny98j,>60
st817,0,VALIGA_e9htlny98j,>60
st818,2,VALIGA_e9htlny98j,>60
st819,9,VALIGA_e9htlny98j,>60
st820,0,VALIGA_e9htlny98j,>60
st821,12,VALIGA_e9htlny98j,>60
st822,3,VALIGA_e9htlny98j,>60
st823,9,VALIGA_e9htlny98j,>60
st824,13,VALIGA_e9htlny98j,>60
st825,1,VALIGA_e9htlny98j,>60
st826,9,VALIGA_e9htlny98j,>60
st827,9,VALIGA_e9htlny98j,>60
st828,5,VALIGA_e9htlny98j,>60
st829,6,VALIGA_e9htlny98j,>60
st830,9,VALIGA_e9htlny98j,>60
st831,9,VALIGA_e9htlny98j,>60
st832,12,VALIGA_e9htlny98j,>60
st833,7,VALIGA_e9htlny98j,>60
st834,0,VALIGA_e9htlny98j,>60
st835,10,VALIGA_e9htlny98j,>60
st836,6,VALIGA_e9htlny98j,>60
st837,12,VALIGA_e9htlny98j,>60
st838,9,VALIGA_e9htlny98j,>60
st839,4,VALIGA_e9htlny98j,>60
st840,0,VALIGA_e9htlny98j,>60
st841,8,VALIGA_e9htlny98j,>60
st842,1,VALIGA_e9htlny98j,>60
st843,9,VALIGA_e9htlny98j,>60
st844,12,VALIGA_e9htlny98j,>60
st845,6,VALIGA_e9htlny98j,>60
st846,3,VALIGA_e9htlny98j,>60
st847,1,VALIGA_e9htlny98j,>60
st848,3,VALIGA_e9htlny98j,>60
st849,13,VALIGA_e9htlny98j,>60
st850,7,VALIGA_e9htlny98j,>60
st851,6,VALIGA_e9htlny98j,>60
st852,1,VALIGA_e9htlny98j,>60
st853,9,VALIGA_e9htlny98j,>60
st854,3,VALIGA_e9htlny98j,>60
st855,7,VALIGA_e9htlny98j,>60
st856,0,VALIGA_e9htlny98j,>60
st857,1,VALIGA_e9htlny98j,>60
st858,5,VALIGA_e9htlny98j,>60
st859,4,VALIGA_e9htlny98j,>60
st860,12,VALIGA_e9htlny98j,>60
st861,3,VALIGA_e9htlny98j,>60
st862,9,VALIGA_e9htlny98j,>60
st863,3,VALIGA_e9htlny98j,>60
st864,12,VALIGA_e9htlny98j,>60
st865,9,VALIGA_e9htlny98j,>60
st866,9,VALIGA_e9htlny98j,>60
st867,5,VALIGA_e9htlny98j,>60
st868,6,VALIGA_e9htlny98j,>60
st869,4,VALIGA_e9htlny98j,>60
st870,4,VALIGA_e9htlny98j,>60
st871,9,VALIGA_e9htlny98j,>60
st872,10,VALIGA_e9htlny98j,>60
st873,0,VALIGA_e9htlny98j,>60
st874,10,VALIGA_e9htlny98j,>60
st875,6,VALIGA_e9htlny98j,>60
st876,6,VALIGA_e9htlny98j,>60
st877,9,VALIGA_e9htlny98j,>60
st878,9,VALIGA_e9htlny98j,>60
st879,1,VALIGA_e9htlny98j,>60
st880,0,VALIGA_e9htlny98j,>60
st881,9,VALIGA_e9htlny98j,>60
st882,9,VALIGA_e9htlny98j,>60
st883,0,VALIGA_e9htlny98j,>60
st884,0,VALIGA_e9htlny98j,>60
st885,9,VALIGA_e9htlny98j,>60
st886,9,VALIGA_e9htlny98j,>60
st887,6,VALIGA_e9htlny98j,>60
st888,8,VALIGA_e9htlny98j,>60
st889,1,VALIGA_e9htlny98j,>60
st890,7,VALIGA_e9htlny98j,>60
st891,0,VALIGA_e9htlny98j,>60
st892,6,VALIGA_e9htlny98j,>60
st893,4,VALIGA_e9htlny98j,>60
st894,12,VALIGA_e9htlny98j,>60
st895,8,VALIGA_e9htlny98j,>60
st896,0,VALIGA_e9htlny98j,>60
st897,11,VALIGA_e9htlny98j,>60
st898,6,VALIGA_e9htlny98j,>60
st899,12,VALIGA_e9htlny98j,>60
st900,0,VALIGA_e9htlny98j,>60
st901,5,VALIGA_e9htlny98j,>60
st902,9,VALIGA_e9htlny98j,>60
st903,0,VALIGA_9kjkdw6ebp,>60
st904,1,VALIGA_9kjkdw6ebp,>60
st905,0,VALIGA_9kjkdw6ebp,>60
st906,1,VALIGA_9kjkdw6ebp,>60
st907,12,VALIGA_9kjkdw6ebp,>60
st908,5,VALIGA_9kjkdw6ebp,>60
st909,13,VALIGA_9kjkdw6ebp,>60
st910,5,VALIGA_9kjkdw6ebp,>60
st911,4,VALIGA_9kjkdw6ebp,>60
st912,1,VALIGA_9kjkdw6ebp,>60
st913,1,VALIGA_9kjkdw6ebp,>60
st914,4,VALIGA_9kjkdw6ebp,>60
st915,0,VALIGA_9kjkdw6ebp,>60
st916,1,VALIGA_9kjkdw6ebp,>60
st917,3,VALIGA_9kjkdw6ebp,>60
st918,4,VALIGA_9kjkdw6ebp,>60
st919,1,VALIGA_9kjkdw6ebp,>60
st920,13,VALIGA_9kjkdw6ebp,>60
st921,9,VALIGA_9kjkdw6ebp,>60
st922,1,VALIGA_9kjkdw6ebp,>60
st923,9,VALIGA_9kjkdw6ebp,>60
st924,1,VALIGA_9kjkdw6ebp,>60
st925,1,VALIGA_9kjkdw6ebp,>60
st926,0,VALIGA_9kjkdw6ebp,>60
st927,12,VALIGA_9kjkdw6ebp,>60
st928,0,VALIGA_9kjkdw6ebp,>60
st929,1,VALIGA_9kjkdw6ebp,>60
st930,0,VALIGA_9kjkdw6ebp,>60
st931,9,VALIGA_9kjkdw6ebp,>60
st932,8,VALIGA_9kjkdw6ebp,>60
st933,1,VALIGA_9kjkdw6ebp,>60
st934,1,VALIGA_9kjkdw6ebp,>60
st935,0,VALIGA_9kjkdw6ebp,>60
st936,1,VALIGA_9kjkdw6ebp,>60
st937,8,VALIGA_9kjkdw6ebp,>60
st938,0,VALIGA_9kjkdw6ebp,>60
st939,13,VALIGA_9kjkdw6ebp,>60
st940,1,VALIGA_9kjkdw6ebp,>60
st941,1,VALIGA_9kjkdw6ebp,>60
st942,1,VALIGA_9kjkdw6ebp,>60
st943,1,VALIGA_9kjkdw6ebp,>60
st944,9,VALIGA_9kjkdw6ebp,>60
st945,12,VALIGA_9kjkdw6ebp,>60
st946,1,VALIGA_9kjkdw6ebp,>60
st947,12,VALIGA_9kjkdw6ebp,>60
st948,0,VALIGA_9kjkdw6ebp,>60
st949,1,VALIGA_9kjkdw6ebp,>60
st950,1,VALIGA_9kjkdw6ebp,>60
st951,4,VALIGA_9kjkdw6ebp,>60
st952,0,VALIGA_9kjkdw6ebp,>60
st953,4,VALIGA_9kjkdw6ebp,>60
st954,8,VALIGA_9kjkdw6ebp,>60
st955,1,VALIGA_9kjkdw6ebp,>60
st956,13,VALIGA_9kjkdw6ebp,>60
st957,9,VALIGA_9kjkdw6ebp,>60
st958,6,VALIGA_9kjkdw6ebp,>60
st959,13,VALIGA_9kjkdw6ebp,>60
st960,1,VALIGA_9kjkdw6ebp,>60
st961,9,VALIGA_9kjkdw6ebp,>60
st962,1,VALIGA_9kjkdw6ebp,>60
st963,1,VALIGA_9kjkdw6ebp,>60
st964,0,VALIGA_9kjkdw6ebp,>60
st965,0,VALIGA_9kjkdw6ebp,>60
st966,1,VALIGA_9kjkdw6ebp,>60
st967,4,VALIGA_9kjkdw6ebp,>60
st968,0,VALIGA_9kjkdw6ebp,>60
st969,1,VALIGA_9kjkdw6ebp,>60
st970,0,VALIGA_9kjkdw6ebp,>60
st971,1,VALIGA_9kjkdw6ebp,>60
st972,13,VALIGA_9kjkdw6ebp,>60
st973,3,VALIGA_9kjkdw6ebp,>60
st974,1,VALIGA_9kjkdw6ebp,>60
st975,5,VALIGA_imbmr0mfai,>60
st976,3,VALIGA_imbmr0mfai,>60
st977,4,VALIGA_imbmr0mfai,>60
st978,12,VALIGA_imbmr0mfai,>60
st979,6,VALIGA_imbmr0mfai,>60
st980,7,VALIGA_imbmr0mfai,>60
st981,6,VALIGA_imbmr0mfai,>60
st982,8,VALIGA_imbmr0mfai,>60
st983,4,VALIGA_imbmr0mfai,>60
st984,12,VALIGA_imbmr0mfai,>60
st985,0,VALIGA_imbmr0mfai,>60
st986,12,VALIGA_imbmr0mfai,>60
st987,12,VALIGA_imbmr0mfai,>60
st988,9,VALIGA_imbmr0mfai,>60
st989,1,VALIGA_imbmr0mfai,>60
st990,2,VALIGA_imbmr0mfai,>60
st991,10,VALIGA_imbmr0mfai,>60
st992,2,VALIGA_imbmr0mfai,>60
st993,3,VALIGA_imbmr0mfai,>60
st994,3,VALIGA_imbmr0mfai,>60
st995,3,VALIGA_imbmr0mfai,>60
st996,5,VALIGA_imbmr0mfai,>60
st997,4,VALIGA_imbmr0mfai,>60
st998,2,VALIGA_imbmr0mfai,>60
st999,12,VALIGA_imbmr0mfai,>60
st1000,6,VALIGA_imbmr0mfai,>60
st1001,7,VALIGA_imbmr0mfai,>60
st1002,13,VALIGA_imbmr0mfai,>60
st1003,8,VALIGA_imbmr0mfai,>60
st1004,9,VALIGA_imbmr0mfai,>60
st1005,6,VALIGA_imbmr0mfai,>60
st1006,8,VALIGA_imbmr0mfai,>60
st1007,12,VALIGA_imbmr0mfai,>60
st1008,6,VALIGA_imbmr0mfai,>60
st1009,0,VALIGA_imbmr0mfai,>60
st1010,1,VALIGA_imbmr0mfai,>60
st1011,2,VALIGA_imbmr0mfai,>60
st1012,7,VALIGA_imbmr0mfai,>60
st1013,10,VALIGA_imbmr0mfai,>60
st1014,2,VALIGA_imbmr0mfai,>60
st1015,2,VALIGA_imbmr0mfai,>60
st1016,2,VALIGA_imbmr0mfai,>60
st1017,3,VALIGA_imbmr0mfai,>60
st1018,5,VALIGA_imbmr0mfai,>60
st1019,3,VALIGA_imbmr0mfai,>60
st1020,0,VALIGA_imbmr0mfai,>60
st1021,5,VALIGA_imbmr0mfai,>60
st1022,10,VALIGA_imbmr0mfai,>60
st1023,0,VALIGA_imbmr0mfai,>60
st1024,1,VALIGA_imbmr0mfai,>60
st1025,1,VALIGA_imbmr0mfai,>60
st1026,10,VALIGA_imbmr0mfai,>60
st1027,0,VALIGA_imbmr0mfai,>60
st1028,12,VALIGA_imbmr0mfai,>60
st1029,5,VALIGA_imbmr0mfai,>60
st1030,8,VALIGA_imbmr0mfai,>60
st1031,4,VALIGA_imbmr0mfai,>60
st1032,13,VALIGA_imbmr0mfai,>60
st1033,3,VALIGA_imbmr0mfai,>60
st1034,8,VALIGA_imbmr0mfai,>60
st1035,4,VALIGA_imbmr0mfai,>60
st1036,6,VALIGA_imbmr0mfai,>60
st1037,9,VALIGA_imbmr0mfai,>60
st1038,12,VALIGA_imbmr0mfai,>60
st1039,6,VALIGA_imbmr0mfai,>60
st1040,5,VALIGA_imbmr0mfai,>60
st1041,12,VALIGA_imbmr0mfai,>60
st1042,8,VALIGA_imbmr0mfai,>60
st1043,9,VALIGA_imbmr0mfai,>60
st1044,12,VALIGA_imbmr0mfai,>60
st1045,8,VALIGA_imbmr0mfai,>60
st1046,12,VALIGA_imbmr0mfai,>60
st1047,12,VALIGA_imbmr0mfai,>60
st1048,1,VALIGA_imbmr0mfai,>60
st1049,2,VALIGA_imbmr0mfai,>60
st1050,7,VALIGA_imbmr0mfai,>60
st1051,7,VALIGA_imbmr0mfai,>60
st1052,10,VALIGA_imbmr0mfai,>60
st1053,2,VALIGA_imbmr0mfai,>60
st1054,2,VALIGA_imbmr0mfai,>60
st1055,3,VALIGA_imbmr0mfai,>60
st1056,0,VALIGA_imbmr0mfai,>60
st1057,5,VALIGA_imbmr0mfai,>60
st1058,2,VALIGA_imbmr0mfai,>60
st1059,5,VALIGA_imbmr0mfai,>60
st1060,5,VALIGA_imbmr0mfai,>60
st1061,2,VALIGA_imbmr0mfai,>60
st1062,0,VALIGA_imbmr0mfai,>60
st1063,0,VALIGA_imbmr0mfai,>60
st1064,1,VALIGA_imbmr0mfai,>60
st1065,10,VALIGA_imbmr0mfai,>60
st1066,0,VALIGA_imbmr0mfai,>60
st1067,12,VALIGA_imbmr0mfai,>60
st1068,5,VALIGA_imbmr0mfai,>60
st1069,4,VALIGA_imbmr0mfai,>60
st1070,8,VALIGA_imbmr0mfai,>60
st1071,3,VALIGA_imbmr0mfai,>60
st1072,2,VALIGA_imbmr0mfai,>60
st1073,8,VALIGA_imbmr0mfai,>60
st1074,5,VALIGA_imbmr0mfai,>60
st1075,3,VALIGA_imbmr0mfai,>60
st1076,0,VALIGA_imbmr0mfai,>60
st1077,0,VALIGA_imbmr0mfai,>60
st1078,1,VALIGA_imbmr0mfai,>60
st1079,10,VALIGA_imbmr0mfai,>60
st1080,0,VALIGA_imbmr0mfai,>60
st1081,12,VALIGA_imbmr0mfai,>60
st1082,5,VALIGA_imbmr0mfai,>60
st1083,1,VALIGA_imbmr0mfai,>60
st1084,8,VALIGA_imbmr0mfai,>60
st1085,6,VALIGA_08cxy11z9r,>60
st1086,11,VALIGA_08cxy11z9r,>60
st1087,0,VALIGA_08cxy11z9r,>60
st1088,11,VALIGA_08cxy11z9r,>60
st1089,13,VALIGA_08cxy11z9r,>60
st1090,6,VALIGA_08cxy11z9r,>60
st1091,12,VALIGA_08cxy11z9r,>60
st1092,4,VALIGA_08cxy11z9r,>60
st1093,12,VALIGA_08cxy11z9r,>60
st1094,6,VALIGA_08cxy11z9r,>60
st1095,13,VALIGA_08cxy11z9r,>60
st1096,12,VALIGA_08cxy11z9r,>60
st1097,12,VALIGA_08cxy11z9r,>60
st1098,12,VALIGA_08cxy11z9r,>60
st1099,13,VALIGA_08cxy11z9r,>60
st1100,12,VALIGA_08cxy11z9r,>60
st1101,12,VALIGA_08cxy11z9r,>60
st1102,12,VALIGA_08cxy11z9r,>60
st1103,13,VALIGA_08cxy11z9r,>60
st1104,1,VALIGA_08cxy11z9r,>60
st1105,1,VALIGA_08cxy11z9r,>60
st1106,12,VALIGA_08cxy11z9r,>60
st1107,0,VALIGA_08cxy11z9r,>60
st1108,6,VALIGA_08cxy11z9r,>60
st1109,11,VALIGA_08cxy11z9r,>60
st1110,1,VALIGA_08cxy11z9r,>60
st1111,13,VALIGA_08cxy11z9r,>60
st1112,0,VALIGA_08cxy11z9r,>60
st1113,11,VALIGA_08cxy11z9r,>60
st1114,7,VALIGA_08cxy11z9r,>60
st1115,11,VALIGA_08cxy11z9r,>60
st1116,12,VALIGA_08cxy11z9r,>60
st1117,4,VALIGA_08cxy11z9r,>60
st1118,1,VALIGA_08cxy11z9r,>60
st1119,12,VALIGA_08cxy11z9r,>60
st1120,13,VALIGA_08cxy11z9r,>60
st1121,11,VALIGA_08cxy11z9r,>60
st1122,11,VALIGA_08cxy11z9r,>60
st1123,8,VALIGA_08cxy11z9r,>60
st1124,12,VALIGA_08cxy11z9r,>60
st1125,12,VALIGA_08cxy11z9r,>60
st1126,6,VALIGA_08cxy11z9r,>60
st1127,12,VALIGA_08cxy11z9r,>60
st1128,9,VALIGA_08cxy11z9r,>60
st1129,12,VALIGA_08cxy11z9r,>60
st1130,12,VALIGA_08cxy11z9r,>60
st1131,12,VALIGA_08cxy11z9r,>60
st1132,11,VALIGA_08cxy11z9r,>60
st1133,12,VALIGA_08cxy11z9r,>60
st1134,1,VALIGA_08cxy11z9r,>60
st1135,10,VALIGA_08cxy11z9r,>60
st1136,12,VALIGA_08cxy11z9r,>60
st1137,1,VALIGA_08cxy11z9r,>60
st1138,13,VALIGA_08cxy11z9r,>60
st1139,0,VALIGA_08cxy11z9r,>60
st1140,6,VALIGA_08cxy11z9r,>60
st1141,0,VALIGA_08cxy11z9r,>60
st1142,6,VALIGA_08cxy11z9r,>60
st1143,11,VALIGA_08cxy11z9r,>60
st1144,0,VALIGA_08cxy11z9r,>60
st1145,13,VALIGA_08cxy11z9r,>60
st1146,11,VALIGA_08cxy11z9r,>60
st1147,0,VALIGA_08cxy11z9r,>60
st1148,11,VALIGA_08cxy11z9r,>60
st1149,5,VALIGA_08cxy11z9r,>60
st1150,12,VALIGA_08cxy11z9r,>60
st1151,9,VALIGA_08cxy11z9r,>60
st1152,1,VALIGA_08cxy11z9r,>60
st1153,1,VALIGA_08cxy11z9r,>60
st1154,6,VALIGA_08cxy11z9r,>60
st1155,12,VALIGA_08cxy11z9r,>60
st1156,12,VALIGA_08cxy11z9r,>60
st1157,0,VALIGA_08cxy11z9r,>60
st1158,12,VALIGA_08cxy11z9r,>60
st1159,12,VALIGA_08cxy11z9r,>60
st1160,12,VALIGA_08cxy11z9r,>60
st1161,12,VALIGA_08cxy11z9r,>60
st1162,11,VALIGA_08cxy11z9r,>60
st1163,12,VALIGA_08cxy11z9r,>60
st1164,12,VALIGA_08cxy11z9r,>60
st1165,12,VALIGA_08cxy11z9r,>60
st1166,12,VALIGA_08cxy11z9r,>60
st1167,12,VALIGA_08cxy11z9r,>60
st1168,1,VALIGA_08cxy11z9r,>60
st1169,0,VALIGA_08cxy11z9r,>60
st1170,12,VALIGA_08cxy11z9r,>60
st1171,4,VALIGA_08cxy11z9r,>60
st1172,6,VALIGA_08cxy11z9r,>60
st1173,9,VALIGA_08cxy11z9r,>60
st1174,1,VALIGA_08cxy11z9r,>60
st1175,0,VALIGA_hcy9pp3qdu,>60
st1176,0,VALIGA_hcy9pp3qdu,>60
st1177,12,VALIGA_hcy9pp3qdu,>60
st1178,5,VALIGA_hcy9pp3qdu,>60
st1179,13,VALIGA_hcy9pp3qdu,>60
st1180,13,VALIGA_hcy9pp3qdu,>60
st1181,12,VALIGA_hcy9pp3qdu,>60
st1182,13,VALIGA_hcy9pp3qdu,>60
st1183,3,VALIGA_hcy9pp3qdu,>60
st1184,0,VALIGA_hcy9pp3qdu,>60
st1185,12,VALIGA_hcy9pp3qdu,>60
