,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
2131,EXOC4,quadratic down,-0.003727756461218562,quadratic,1.3350130268914446,-0.00020709758117880904,nan,1.6959105334762148e-06,-0.01117575927541159,0.49444523052961,0.08382368674440997,1.2627807428099922
2132,RAB18,quadratic down,-0.009530489079831134,quadratic,0.3551605102718276,-0.0005294716155461741,nan,1.3601735205513577e-11,-0.01252248380595411,0.49441253027374,0.4899967904140366,0.38079787488017547
2159,MGST2,quadratic down,-0.008691865397873567,quadratic,0.35411080201577105,-0.00048288141099297587,nan,5.54913573328637e-10,-0.01410417845988543,0.4939888021276586,0.4929924039798866,0.3851043046918798
2160,WDSUB1,quadratic down,-0.009039501455993268,quadratic,0.3652222647057245,-0.0005021945253329593,nan,1.383244776729172e-07,-0.012880928894695387,0.49397224938922446,0.4812239221140473,0.3915862677639884
2185,CACUL1,quadratic down,-0.007852905199073652,quadratic,0.3450655905815017,-0.0004362725110596474,nan,2.935259715978002e-05,-0.015138529071713869,0.493499389749925,0.4937413073713491,0.37755085057933024
2200,TANK,quadratic down,-0.008401704146161761,quadratic,0.3520421940481236,-0.0004667613414534313,nan,1.6764370331664256e-07,-0.01492289687524373,0.4933026387524291,0.4924039798865946,0.3842107102824436
2201,PRMT3,quadratic down,-0.011463112250304077,quadratic,0.33346442700600604,-0.0006368395694613375,nan,1.4548126767419064e-16,-0.015277255736272588,0.49326438958633056,0.5174387504011982,0.36099224826628873
2202,RAB3IP,quadratic down,-0.01117465867449673,quadratic,0.32188955296751764,-0.0006208143708053738,nan,1.2937781057878077e-21,-0.01484911795531052,0.4932505506582264,0.5265860703969188,0.35068578595431693
2236,FPGT,quadratic down,-0.011393039582932186,quadratic,0.3155281066616474,-0.0006329466434962325,nan,5.690979963476976e-28,-0.015503352770090073,0.49277069702459664,0.5305980528511822,0.345443235775115
2244,FAM160B1,quadratic down,-0.01123504605046435,quadratic,0.306126907085204,-0.0006241692250257972,nan,1.7340388005430457e-23,-0.01609295432323976,0.4926537588837334,0.5345565422060554,0.3348174197737242
2246,ERO1B,quadratic down,-0.010013918857061528,quadratic,0.3326147841855398,-0.000556328825392307,nan,6.949964708708512e-15,-0.01700721135745842,0.4926325748974587,0.5166898470097357,0.36617137799454375
2260,AC092802.1,quadratic down,-0.014385629981365238,quadratic,0.2861503682463935,-0.0007992016656314021,nan,1.3566906182054278e-60,-0.01671429763625132,0.49239851861061756,0.5699689740023537,0.31994202880121964
2267,ZNF235,quadratic down,-0.008895723004672326,quadratic,0.3346000342628049,-0.000494206833592907,nan,3.4297194051776736e-09,-0.017798044136881463,0.49211547999132454,0.5167433401091259,0.37160811243768055
2296,THEM4,quadratic down,-0.009225986616159242,quadratic,0.30654979774425195,-0.0005125548120088468,nan,4.455082432911805e-12,-0.0184658319657649,0.49159438349459483,0.5291537391676474,0.3406598690665454
2308,COX17,quadratic down,-0.015920824553651198,quadratic,0.2905772356943909,-0.0008844902529806221,nan,3.3620380210718286e-67,-0.024639143980360823,0.49129980325633016,0.575746228736493,0.3382546336402054
2317,AC053545.1,quadratic down,-0.015946334112506663,quadratic,0.27052942932368834,-0.0008859074506948146,nan,2.7629252192287707e-75,-0.02004717663186706,0.4910357967712621,0.5839841660425805,0.30651139710495345
2346,GPR135,quadratic down,-0.012637043864826773,quadratic,0.29752213553452306,-0.0007020579924903764,nan,1.4813602159596084e-23,-0.02158942628367888,0.49046779778816185,0.5497485824328662,0.32980490039210447
2356,HBS1L,quadratic down,-0.007430896523341623,quadratic,0.2935677158746021,-0.00041282758463009016,nan,3.078243115998741e-06,-0.020831672829840553,0.4902871457473601,0.5364288006847117,0.3332299791901145
2363,CEP57L1,quadratic down,-0.010150861346948448,quadratic,0.29285468821774785,-0.000563936741497136,nan,5.426155693804969e-17,-0.02151445650887185,0.4902188689649295,0.5492136514389644,0.3297427516459827
2364,USP46,quadratic down,-0.009798835238013566,quadratic,0.3071186442151313,-0.0005443797354451981,nan,2.8209366715496955e-08,-0.02182330607457028,0.49021405320723865,0.5310794907456938,0.3434364771894725
2400,LGR4,quadratic down,-0.01149462616477948,quadratic,0.32501867467303563,-0.000638590342487749,nan,2.0181384701788692e-13,-0.02647538862016252,0.4890640557009249,0.5354659248956884,0.3714333479271424
2420,NME7,quadratic down,-0.007511894230357821,quadratic,0.2853814652242431,-0.00041732745724210117,nan,1.8689928810676593e-08,-0.024365642622807382,0.4885433137610188,0.5486787204450626,0.3316797977516851
2426,NR1D2,quadratic down,-0.00999237601452442,quadratic,0.28535595466915825,-0.0005551320008069123,nan,2.6325940028984774e-15,-0.024754389181856906,0.4883684068229317,0.5525837167005456,0.3264294923002033
2459,NSMAF,quadratic down,-0.008235679303361419,quadratic,0.2672598794295217,-0.00045753773907563435,nan,1.6260629062667137e-09,-0.026682456631275997,0.4874041030099918,0.5617845297956564,0.3117734120145501
2486,FAM228B,quadratic down,-0.007519728686622056,quadratic,0.26278226424783985,-0.00041776270481233655,nan,9.723939157233486e-06,-0.030059503853193226,0.48647719502333053,0.5638707606718734,0.31313057171926817
2488,CEP63,quadratic down,-0.007856376969609004,quadratic,0.26150985055549264,-0.00043646538720050015,nan,2.2832945159282446e-07,-0.02876610234838073,0.486415745877785,0.5655290467529689,0.30881797656948756
2499,TNPO3,quadratic down,-0.0025885311737883204,quadratic,0.2565748351467297,-0.00014380728743268448,nan,0.004276916180103007,-0.029386000190273043,0.4860639725699517,0.5587889162298063,0.3179602948662673
2501,EPHB1,quadratic down,-0.009164990137560747,quadratic,0.26482672501050325,-0.0005091661187533749,nan,2.9137893077418525e-20,-0.030693146669851012,0.4859643556796064,0.5738739702578367,0.3178455961067722
2503,SPCS2,quadratic down,-0.009212665927760324,quadratic,0.25090782952596996,-0.0005118147737644623,nan,4.6581971181369854e-15,-0.030692906248620977,0.4858655960511534,0.5759602011340537,0.29760160241146894
2508,FAM126A,quadratic down,-0.00836290286471647,quadratic,0.26447645173797135,-0.00046460571470647053,nan,1.7595627428225575e-09,-0.0308376762305691,0.48576629264343074,0.5666524018401626,0.3152110405001604
2570,NDUFA9,quadratic down,-0.005970024177295155,quadratic,0.23429013103566088,-0.00033166800984973086,nan,0.000592647867262641,-0.034811861872089844,0.4833671554463419,0.5827003316572162,0.29023818523911415
2574,TMX4,quadratic down,-0.009726522799308327,quadratic,0.2419713159751789,-0.0005403623777393516,nan,5.423318350582514e-18,-0.035479883304165405,0.4833044883615769,0.586230876216968,0.2938291534684926
2581,CEP57,quadratic down,-0.006169003387016226,quadratic,0.23730657269686564,-0.00034272241038979035,nan,0.00014678429369543652,-0.0355192651282672,0.4831208599789889,0.5821654006633145,0.29474543924574736
2597,RPA3,quadratic down,-0.011366978156480982,quadratic,0.22747258072000476,-0.0006314987864711657,nan,2.7929630342011814e-49,-0.03665349162285225,0.4825603234608581,0.6040975714132877,0.2826582918733283
