,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
1651,KIDINS220,quadratic down,-0.011870052060877247,quadratic,1.1477260221800742,-0.0006594473367154026,nan,6.636308154398799e-19,-0.001996085442710571,0.49924169642607896,0.12602974216326093,1.0660687051845512
1655,TMEM168,quadratic down,-0.00797171060526574,quadratic,0.7960777624800036,-0.00044287281140365203,nan,8.97656061606114e-05,-0.0019565808530839224,0.4992089744324243,0.25136407403444955,0.7463954671750295
1656,FBXO32,quadratic down,-0.007265579411983927,quadratic,1.411788277402152,-0.0004036433006657738,nan,3.8365806432776925e-10,-0.002995271086583262,0.4992081476123752,0.10479298170536001,1.3411088142767735
1657,RNPC3,quadratic down,-0.012158888963583345,quadratic,1.101822968804056,-0.0006754938313101862,nan,3.159572374724057e-24,-0.001754065942239924,0.4992065158959984,0.14753396811811276,1.0164879008077459
1669,ZBTB38,quadratic down,-0.006707840804157601,quadratic,0.8450396998267483,-0.0003726578224532,nan,0.002371323526563972,-0.002248674605824341,0.49915689153612675,0.23157162726008346,0.7983676137033273
1670,PRDM5,quadratic down,-0.015043347788448394,quadratic,0.47410327369491495,-0.0008357415438026885,nan,4.749506045103051e-28,-0.002802513586101618,0.4991493614209265,0.43409650155129986,0.477741554604686
1680,ICE2,quadratic down,-0.011319981837256715,quadratic,0.55567793032513,-0.0006288878798475955,nan,7.358624777762763e-14,-0.0031157302965472145,0.4991117190968133,0.3650369102385792,0.563713909906387
1688,CDC27,quadratic down,-0.010763305098691785,quadratic,0.5326534242607027,-0.0005979613943717658,nan,9.76616100345439e-10,-0.003397412523974408,0.49906309936226034,0.3669091687172355,0.5385594714400342
1706,ANKRD12,quadratic down,-0.011435401300919884,quadratic,1.0442786017822832,-0.000635300072273327,nan,2.638979785576389e-14,-0.0026969813478898708,0.49895971776356574,0.1614421739595592,0.965688984442602
1707,PIBF1,quadratic down,-0.011524430206161798,quadratic,0.9713893973846924,-0.0006402461225645443,nan,6.615414314647838e-19,-0.002841489353880622,0.4989360729778338,0.18497913769123783,0.8925628612062693
